-71.0837646,42.3754386,1,FITCHBURG STREET,C310,SOMERVILLE,MIDDLESEX,MA,02143,,33f5427e0a0cf752
-71.0837646,42.3754386,1,FITCHBURG STREET,C420,SOMERVILLE,MIDDLESEX,MA,02143,,5cfadd6f47e749b6
-71.0837646,42.3754386,1,FITCHBURG STREET,C205,SOMERVILLE,MIDDLESEX,MA,02143,,d3afce63e18710eb
-71.099963,42.3757569,50,SPRINGFIELD STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,d3870fdbaa72f592
-71.099963,42.3757569,50,SPRINGFIELD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,cfe688e00c7e8180
-71.099963,42.3757569,50,SPRINGFIELD STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,6f088df254b9c978
-71.099963,42.3757569,50,SPRINGFIELD STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,d2db11494cdae9ee
-71.0939497,42.3757369,516,COLUMBIA STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,d68e2cfbf33e5bec
-71.1036654,42.3757708,54,BEACON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,5b19d673e0b2a7a3
-71.1036654,42.3757708,54,BEACON STREET,A,SOMERVILLE,MIDDLESEX,MA,02143,,29871dcdd22490f4
-71.1036654,42.3757708,54,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,03a10162d77250c2
-71.0979395,42.375792,7,BOLTON STREET,1F,SOMERVILLE,MIDDLESEX,MA,02143,,a8cce016ad9da73b
-71.0979395,42.375792,7,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,dc8e38b7524f0546
-71.0979395,42.375792,7,BOLTON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,aab009e51f27d7f2
-71.0979395,42.375792,26,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,9ebb2a46b58fc562
-71.0979395,42.375792,7,BOLTON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,5ab0a405b96b646d
-71.0973552,42.3757904,2A,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,40383f24bbf829e7
-71.0973552,42.3757904,4,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,beadbd26026ee759
-71.0973552,42.3757904,2,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,59f34581331c5c1d
-71.0973552,42.3757904,2B,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,0a0d684365893474
-71.0973552,42.3757904,2,BOLTON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,d85abd2f5a9b0e6e
-71.0973552,42.3757904,2,BOLTON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,d6f4baa388b7d0bb
-71.0973552,42.3757904,2-4,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,351da356c35fada1
-71.0965965,42.3758462,89,PROSPECT STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,7bb73367a6d80215
-71.1033085,42.3760267,51,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,3bd38cfe79d266e6
-71.1033085,42.3760267,51,BEACON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,d5e8b6cbc879239f
-71.1029438,42.3760415,45,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,9b9be1df1c1e712a
-71.0877582,42.3734875,48,WARREN STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,0dcb1f7bb6d91e17
-71.0872903,42.3733822,999,MEDFORD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,7cae26a414bf585e
-71.0837646,42.3754386,1,FITCHBURG STREET,C318,SOMERVILLE,MIDDLESEX,MA,02143,,27a7497699689cd6
-71.0837646,42.3754386,1,FITCHBURG STREET,C422,SOMERVILLE,MIDDLESEX,MA,02143,,79e48d5e59493eeb
-71.0837646,42.3754386,1,FITCHBURG STREET,C321,SOMERVILLE,MIDDLESEX,MA,02143,,810ae6f6fb12c918
-71.0837646,42.3754386,1,FITCHBURG STREET,C308,SOMERVILLE,MIDDLESEX,MA,02143,,bd1db101cb3044e7
-71.0837646,42.3754386,1,FITCHBURG STREET,C207,SOMERVILLE,MIDDLESEX,MA,02143,,8cbaf1be4f761d38
-71.0837646,42.3754386,1,FITCHBURG STREET,C518,SOMERVILLE,MIDDLESEX,MA,02143,,2353ddb02dd98ca3
-71.0837646,42.3754386,1,FITCHBURG STREET,C412,SOMERVILLE,MIDDLESEX,MA,02143,,8af982489357de4a
-71.0837646,42.3754386,1,FITCHBURG STREET,C404,SOMERVILLE,MIDDLESEX,MA,02143,,ae10fa79d9c18238
-71.0837646,42.3754386,1,FITCHBURG STREET,C525,SOMERVILLE,MIDDLESEX,MA,02143,,43d6ce865c95aae1
-71.0837646,42.3754386,1,FITCHBURG STREET,C204,SOMERVILLE,MIDDLESEX,MA,02143,,8cd9c592d6f9d4f4
-71.0837646,42.3754386,1,FITCHBURG STREET,C502,SOMERVILLE,MIDDLESEX,MA,02143,,50310da5e9ac42fe
-71.0837646,42.3754386,1,FITCHBURG STREET,C105,SOMERVILLE,MIDDLESEX,MA,02143,,ba767436374f427b
-71.0837646,42.3754386,1,FITCHBURG STREET,C210,SOMERVILLE,MIDDLESEX,MA,02143,,92573226c9515034
-71.0837646,42.3754386,1,FITCHBURG STREET,C118B,SOMERVILLE,MIDDLESEX,MA,02143,,512bb0bd1d2595f2
-71.0837646,42.3754386,1,FITCHBURG STREET,C504,SOMERVILLE,MIDDLESEX,MA,02143,,ba23de28b36a81a8
-71.0837646,42.3754386,1,FITCHBURG STREET,C102,SOMERVILLE,MIDDLESEX,MA,02143,,86c2de03203f82b1
-71.0837646,42.3754386,1,FITCHBURG STREET,C200,SOMERVILLE,MIDDLESEX,MA,02143,,e832e0cb366451e8
-71.0837646,42.3754386,1,FITCHBURG STREET,C111,SOMERVILLE,MIDDLESEX,MA,02143,,c45f152c213a4e43
-71.0840217,42.3756081,1,FITCHBURG STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,093d3dabe8e2adeb
-71.0995923,42.3757229,51,SPRINGFIELD STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,8f8be1f430b8c8d7
-71.0995923,42.3757229,51,SPRINGFIELD STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,c196b8f6bdd20b34
-71.0995923,42.3757229,51,SPRINGFIELD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,9a6ebaebe64f613d
-71.0962375,42.3757115,90,PROSPECT STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,7c110384e865570e
-71.1004106,42.3758816,11,DICKINSON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,9a46b6af15762708
-71.0994801,42.375935,55,SPRINGFIELD STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,9a36f6fe3395b141
-71.0994801,42.375935,55,SPRINGFIELD STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,6316d4adcd819349
-71.0994801,42.375935,55,SPRINGFIELD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,a820af7ab41feaf1
-71.1025733,42.3754824,33,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,c9400e8e615eb06a
-71.0991857,42.3754717,59,OAK STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,00e64601dfdd0dff
-71.0991857,42.3754717,59,OAK STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,63509a6f94f97853
-71.0991857,42.3754717,59,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,03d8f66e28384d04
-71.0991857,42.3754717,59,OAK STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,8b2578ff11654fd4
-71.1015269,42.375971,93,CONCORD AVENUE,4,SOMERVILLE,MIDDLESEX,MA,02143,,715977d4f42379fc
-71.1015269,42.375971,93,CONCORD AVENUE,,SOMERVILLE,MIDDLESEX,MA,02143,,eee472b5fe02c8ee
-71.1015269,42.375971,93,CONCORD AVENUE,5,SOMERVILLE,MIDDLESEX,MA,02143,,d6019f4e5b13e3ac
-71.1015269,42.375971,93,CONCORD AVENUE,3,SOMERVILLE,MIDDLESEX,MA,02143,,66e6ffa357852416
-71.1015269,42.375971,93,CONCORD AVENUE,1,SOMERVILLE,MIDDLESEX,MA,02143,,4eed11ec06a798a7
